conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_3699538933211776864	521	1	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.160.97	10.0.129.20	host_37	app_1	user_5	hash_9333046621888475844	tbs_2	N/A	UPDATE table_3 SET salary = 7466 WHERE salary < 5305 AND salary < 5305	bind_vars_example
conn_861052155991543079	366	3	2024-11-14 17:48:28	INSERT	FAILURE	192.168.167.131	10.0.100.181	host_33	app_3	user_4	hash_9423652305516577418	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (4, 'John Doe', 44, 8829)	bind_vars_example
conn_18357321354030595741	350	4	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.227.106	10.0.28.70	host_44	app_4	user_5	hash_11685111277072903762	tbs_1	N/A	UPDATE table_3 SET salary = 8685 WHERE salary < 5488 AND department = 'HR'	bind_vars_example
conn_7950580405927312372	418	3	2024-11-14 17:48:28	DELETE	FAILURE	192.168.231.198	10.0.237.115	host_10	app_2	user_3	hash_16292266730134533260	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'Engineering'	bind_vars_example
conn_12575809533360655396	397	8	2024-11-14 17:48:28	SELECT	FAILURE	192.168.66.96	10.0.2.147	host_77	app_3	user_9	hash_12300433433784993140	tbs_2	id, department	SELECT age, name, department FROM table_2 WHERE age > 40 AND age > 40	bind_vars_example
conn_2287392724021693856	206	1	2024-11-14 17:48:28	INSERT	FAILURE	192.168.178.224	10.0.16.222	host_52	app_3	user_8	hash_7354041328007709765	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (68, 'John Doe', 22, 8305)	bind_vars_example
conn_494488517445443756	900	7	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.40.179	10.0.21.36	host_17	app_1	user_5	hash_8604823762833162761	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (92, 'John Doe', 24, 5715)	bind_vars_example
conn_17120695265642938691	453	5	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.25.18	10.0.200.56	host_1	app_4	user_6	hash_18071235473645231595	tbs_4	N/A	UPDATE table_1 SET salary = 5430 WHERE salary < 5831 AND salary < 5831	bind_vars_example
conn_2632162913256913429	924	9	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.254.22	10.0.94.193	host_29	app_2	user_5	hash_1411785051145768248	tbs_2	N/A	UPDATE table_3 SET salary = 4900 WHERE age > 40 AND name LIKE 'C%'	bind_vars_example
conn_7996798467958947639	805	10	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.94.153	10.0.191.210	host_67	app_1	user_8	hash_5095470696472292792	tbs_2	N/A	UPDATE table_2 SET salary = 5433 WHERE salary < 6502 AND salary < 6502	bind_vars_example
conn_13238751980011206018	602	10	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.2.78	10.0.124.221	host_16	app_1	user_8	hash_18151381969103956088	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (93, 'John Doe', 39, 7301)	bind_vars_example
conn_11468206558939766467	861	4	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.29.223	10.0.68.81	host_36	app_4	user_2	hash_1491136553279700433	tbs_3	N/A	UPDATE table_1 SET salary = 4291 WHERE salary < 5427 AND salary < 5427	bind_vars_example
conn_261477856996168936	845	7	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.93.38	10.0.245.20	host_24	app_3	user_6	hash_15058184600591281074	tbs_3	N/A	DELETE FROM table_3 WHERE department = 'Engineering' AND department = 'Engineering'	bind_vars_example
conn_15412590865734479232	800	9	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.61.4	10.0.10.169	host_20	app_1	user_6	hash_1159607059023422508	tbs_4	age, department	SELECT name, age, salary FROM table_1 WHERE name LIKE 'C%' AND age > 48	bind_vars_example
conn_12150097474484559649	641	8	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.151.204	10.0.164.98	host_73	app_4	user_4	hash_12513271120245948260	tbs_3	N/A	UPDATE table_4 SET salary = 5263 WHERE age > 27	bind_vars_example
conn_16642322111894306192	13	4	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.153.151	10.0.253.183	host_92	app_3	user_6	hash_15549091172818087481	tbs_4	N/A	UPDATE table_4 SET salary = 5957 WHERE name LIKE 'A%'	bind_vars_example
conn_12904506627825285143	753	10	2024-11-14 17:48:28	SELECT	FAILURE	192.168.211.251	10.0.143.107	host_81	app_2	user_9	hash_1475626381712206616	tbs_2	age, name, id, age	SELECT id FROM table_1 WHERE salary < 5946 AND age > 23	bind_vars_example
conn_6517574558063008541	454	1	2024-11-14 17:48:28	INSERT	FAILURE	192.168.106.5	10.0.62.252	host_9	app_4	user_6	hash_1521824815558174933	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (20, 'John Doe', 26, 6566)	bind_vars_example
conn_3438987248148341202	92	9	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.119.34	10.0.84.90	host_6	app_3	user_3	hash_762209394720264810	tbs_4	N/A	UPDATE table_1 SET salary = 3745 WHERE age > 43 AND department = 'Sales'	bind_vars_example
conn_10277926961589969245	68	2	2024-11-14 17:48:28	SELECT	FAILURE	192.168.206.162	10.0.25.100	host_66	app_2	user_9	hash_11946907876594551775	tbs_1	department, age, name	SELECT department, name, name FROM table_4 WHERE salary < 7801	bind_vars_example
conn_6240087415839609717	546	2	2024-11-14 17:48:28	DELETE	FAILURE	192.168.235.251	10.0.0.10	host_9	app_1	user_9	hash_16756636626958841624	tbs_1	N/A	DELETE FROM table_2 WHERE department = 'HR'	bind_vars_example
conn_17460351942926718443	250	2	2024-11-14 17:48:28	SELECT	FAILURE	192.168.144.117	10.0.184.191	host_90	app_3	user_7	hash_5004559563854650176	tbs_3	department, age, name, department	SELECT salary, department, name FROM table_4 WHERE salary < 6935 AND name LIKE 'B%'	bind_vars_example
conn_6606355940641520333	583	4	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.136.213	10.0.165.38	host_34	app_4	user_8	hash_8536808533562782609	tbs_4	N/A	UPDATE table_2 SET salary = 3479 WHERE department = 'HR' AND salary < 3032 AND name LIKE 'B%'	bind_vars_example
conn_8117365020467346771	339	1	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.154.247	10.0.13.163	host_30	app_3	user_9	hash_4333509079221210571	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 4512	bind_vars_example
conn_5923554213626094454	966	5	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.105.220	10.0.191.122	host_89	app_2	user_8	hash_17849333533486783344	tbs_4	N/A	UPDATE table_4 SET salary = 6463 WHERE name LIKE 'A%'	bind_vars_example
conn_6607256265808447840	643	4	2024-11-14 17:48:28	SELECT	FAILURE	192.168.107.17	10.0.22.94	host_67	app_4	user_8	hash_9376428639235930094	tbs_2	id, id, name, id	SELECT salary FROM table_2 WHERE age > 29 AND age > 29	bind_vars_example
conn_11898780914977814068	83	9	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.150.219	10.0.180.83	host_49	app_3	user_5	hash_17312702348645347107	tbs_1	N/A	DELETE FROM table_4 WHERE department = 'Engineering'	bind_vars_example
conn_10445216408742654336	524	9	2024-11-14 17:48:28	DELETE	FAILURE	192.168.110.126	10.0.122.40	host_11	app_3	user_8	hash_4104126363191451670	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 8504	bind_vars_example
conn_6664305529199536547	775	6	2024-11-14 17:48:28	INSERT	FAILURE	192.168.23.233	10.0.202.72	host_83	app_4	user_1	hash_9819711063862893407	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (55, 'John Doe', 23, 6067)	bind_vars_example
conn_2393515427566245554	48	8	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.42.89	10.0.245.13	host_53	app_1	user_5	hash_13162284128791524893	tbs_3	N/A	DELETE FROM table_3 WHERE salary < 4209	bind_vars_example
conn_9611279254270338149	566	4	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.165.66	10.0.215.29	host_63	app_4	user_3	hash_4726545679303822553	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (45, 'John Doe', 34, 5867)	bind_vars_example
conn_14309418049526857580	955	7	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.173.251	10.0.123.248	host_77	app_1	user_4	hash_17863901309380657253	tbs_3	N/A	UPDATE table_1 SET salary = 7793 WHERE name LIKE 'A%' AND age > 48 AND department = 'Engineering'	bind_vars_example
conn_3485140814251426200	244	5	2024-11-14 17:48:28	INSERT	FAILURE	192.168.34.11	10.0.74.142	host_5	app_3	user_6	hash_3012040781556836000	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (18, 'John Doe', 41, 9253)	bind_vars_example
conn_7561049138207921656	283	5	2024-11-14 17:48:28	DELETE	FAILURE	192.168.32.158	10.0.153.213	host_26	app_1	user_2	hash_8976427892113494497	tbs_3	N/A	DELETE FROM table_1 WHERE name LIKE 'C%' AND department = 'Engineering'	bind_vars_example
conn_9812326583074541420	592	7	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.219.99	10.0.101.184	host_86	app_4	user_4	hash_5706765910490960509	tbs_4	N/A	UPDATE table_4 SET salary = 4677 WHERE salary < 8598 AND age > 38 AND salary < 8598	bind_vars_example
conn_4181713811619688662	518	10	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.239.103	10.0.120.119	host_99	app_4	user_9	hash_8368616413349059381	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (77, 'John Doe', 30, 7887)	bind_vars_example
conn_5155589836226991919	644	7	2024-11-14 17:48:28	DELETE	FAILURE	192.168.79.196	10.0.180.131	host_22	app_1	user_3	hash_10873839703491400418	tbs_2	N/A	DELETE FROM table_1 WHERE age > 38 AND age > 38	bind_vars_example
conn_1094723974579002074	66	7	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.145.18	10.0.55.105	host_19	app_4	user_1	hash_9205184492366006074	tbs_1	id, id, age	SELECT age, id, salary FROM table_2 WHERE department = 'Sales' AND salary < 9040	bind_vars_example
conn_7924436664507570545	511	6	2024-11-14 17:48:28	SELECT	FAILURE	192.168.3.246	10.0.165.107	host_30	app_3	user_5	hash_10374260609644785317	tbs_1	salary, salary, department, name	SELECT department, department, department FROM table_2 WHERE name LIKE 'C%' AND salary < 9110 AND salary < 9110	bind_vars_example
conn_3505268269279544250	272	6	2024-11-14 17:48:28	INSERT	FAILURE	192.168.30.96	10.0.51.210	host_36	app_3	user_6	hash_476846568444724136	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (6, 'John Doe', 41, 9586)	bind_vars_example
conn_8712404449338945095	685	7	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.219.162	10.0.114.141	host_65	app_1	user_3	hash_12443868860625029777	tbs_3	N/A	UPDATE table_2 SET salary = 7704 WHERE age > 43 AND department = 'Sales'	bind_vars_example
conn_18304869030005587443	339	8	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.95.121	10.0.17.49	host_36	app_3	user_8	hash_8705955077569132881	tbs_3	age, name, name, id	SELECT name, age, name, department FROM table_2 WHERE salary < 3363	bind_vars_example
conn_17612635050757365575	306	9	2024-11-14 17:48:28	DELETE	FAILURE	192.168.190.85	10.0.13.14	host_97	app_3	user_3	hash_9751768879724304102	tbs_1	N/A	DELETE FROM table_3 WHERE department = 'Engineering'	bind_vars_example
conn_9821396282251337165	914	9	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.84.185	10.0.96.21	host_39	app_3	user_8	hash_5334115361105729318	tbs_2	age, department, age	SELECT id, salary, department FROM table_4 WHERE age > 43 AND salary < 5875 AND name LIKE 'A%'	bind_vars_example
conn_2377822494247820026	105	5	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.100.203	10.0.145.139	host_67	app_2	user_6	hash_13660569155107384289	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (6, 'John Doe', 47, 4428)	bind_vars_example
conn_9719731934721782375	613	6	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.76.105	10.0.6.113	host_78	app_4	user_2	hash_4452948381793380433	tbs_2	N/A	UPDATE table_4 SET salary = 8380 WHERE age > 45 AND salary < 7411 AND salary < 7411	bind_vars_example
conn_10228995964512437620	561	2	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.111.211	10.0.132.130	host_98	app_1	user_3	hash_15963224703942697854	tbs_3	name, name, id, age	SELECT name, id, age FROM table_4 WHERE age > 48	bind_vars_example
conn_17137348338029793816	206	2	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.16.90	10.0.43.199	host_86	app_4	user_8	hash_14593596947522724023	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (51, 'John Doe', 48, 6119)	bind_vars_example
conn_8251180785356520281	62	6	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.75.163	10.0.144.123	host_51	app_2	user_9	hash_3800598385205541825	tbs_3	N/A	UPDATE table_4 SET salary = 6395 WHERE age > 24 AND department = 'Sales'	bind_vars_example
conn_2195445542731398112	481	5	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.127.148	10.0.135.84	host_34	app_1	user_9	hash_11807178051895258338	tbs_4	N/A	UPDATE table_3 SET salary = 6393 WHERE salary < 5893 AND age > 49 AND name LIKE 'B%'	bind_vars_example
conn_993020483605438490	750	1	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.126.188	10.0.91.83	host_92	app_2	user_6	hash_6226696915257076459	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (13, 'John Doe', 22, 7977)	bind_vars_example
conn_14186567167369940773	66	8	2024-11-14 17:48:28	DELETE	FAILURE	192.168.224.8	10.0.15.221	host_31	app_4	user_2	hash_4233145557430120710	tbs_4	N/A	DELETE FROM table_2 WHERE age > 42 AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_8322317360675912793	547	1	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.174.227	10.0.60.59	host_85	app_2	user_5	hash_9250579822712042209	tbs_2	N/A	UPDATE table_4 SET salary = 6015 WHERE name LIKE 'A%'	bind_vars_example
conn_17838503649921220088	336	6	2024-11-14 17:48:28	SELECT	FAILURE	192.168.55.234	10.0.122.29	host_67	app_4	user_4	hash_5375327037113368657	tbs_2	age	SELECT age, age, department, id FROM table_3 WHERE name LIKE 'C%' AND salary < 9490	bind_vars_example
conn_6309967932868179014	448	1	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.50.29	10.0.105.249	host_51	app_2	user_6	hash_3980790289631286871	tbs_1	id, salary	SELECT department, salary, department FROM table_2 WHERE name LIKE 'C%'	bind_vars_example
conn_10720607252848855649	726	6	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.102.126	10.0.190.216	host_58	app_2	user_4	hash_5234488412581779788	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (54, 'John Doe', 34, 6806)	bind_vars_example
conn_10524828825577825948	207	9	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.121.93	10.0.210.188	host_6	app_1	user_8	hash_3960278912708645377	tbs_2	N/A	UPDATE table_1 SET salary = 6935 WHERE age > 36 AND salary < 8675 AND department = 'Engineering'	bind_vars_example
conn_11994523175699985650	978	4	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.190.246	10.0.30.10	host_91	app_1	user_9	hash_747445059574119726	tbs_2	N/A	UPDATE table_2 SET salary = 7611 WHERE age > 41 AND name LIKE 'B%'	bind_vars_example
conn_3906084727307839771	412	9	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.139.145	10.0.74.113	host_39	app_3	user_8	hash_12057786653245090938	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (92, 'John Doe', 25, 7467)	bind_vars_example
conn_9315324070949880199	768	5	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.131.98	10.0.95.155	host_2	app_4	user_1	hash_16987001808541721214	tbs_4	N/A	UPDATE table_3 SET salary = 4712 WHERE department = 'Engineering'	bind_vars_example
conn_3243671892463167033	298	1	2024-11-14 17:48:28	INSERT	FAILURE	192.168.43.1	10.0.46.162	host_91	app_2	user_2	hash_4968849514734953369	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (30, 'John Doe', 20, 7362)	bind_vars_example
conn_1868483733013922625	722	1	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.242.80	10.0.55.250	host_35	app_2	user_1	hash_12523569108694785787	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (44, 'John Doe', 45, 3517)	bind_vars_example
conn_1181399539634983537	436	10	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.185.221	10.0.62.67	host_70	app_2	user_1	hash_6411067626433414713	tbs_1	N/A	DELETE FROM table_2 WHERE name LIKE 'C%' AND department = 'Engineering'	bind_vars_example
conn_10775402745053581783	508	8	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.87.104	10.0.86.121	host_69	app_2	user_6	hash_1197714765857710852	tbs_2	id, salary	SELECT salary, salary FROM table_4 WHERE name LIKE 'B%' AND age > 47	bind_vars_example
conn_15981835363257657009	148	8	2024-11-14 17:48:28	INSERT	FAILURE	192.168.145.213	10.0.127.150	host_54	app_4	user_7	hash_15147444064429642127	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (5, 'John Doe', 32, 8846)	bind_vars_example
conn_7407682649616429969	971	10	2024-11-14 17:48:28	SELECT	FAILURE	192.168.108.169	10.0.158.16	host_49	app_3	user_1	hash_11350811944841583388	tbs_3	age, id, department	SELECT salary, department, salary FROM table_1 WHERE salary < 6293	bind_vars_example
conn_4110520626929347879	71	2	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.220.184	10.0.12.17	host_4	app_1	user_1	hash_165737135454729622	tbs_3	salary, age, age, name	SELECT salary, id FROM table_1 WHERE department = 'HR' AND department = 'HR'	bind_vars_example
conn_5485922851147545468	269	7	2024-11-14 17:48:28	INSERT	FAILURE	192.168.156.208	10.0.167.183	host_64	app_3	user_6	hash_16963383006808603195	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (44, 'John Doe', 45, 4683)	bind_vars_example
conn_7798304741526698681	781	10	2024-11-14 17:48:28	SELECT	FAILURE	192.168.69.130	10.0.4.2	host_19	app_3	user_1	hash_14436162331112957927	tbs_1	id, id, id	SELECT salary FROM table_3 WHERE department = 'HR' AND name LIKE 'A%' AND age > 45	bind_vars_example
conn_575559650277771169	811	10	2024-11-14 17:48:28	INSERT	FAILURE	192.168.222.106	10.0.164.176	host_36	app_4	user_1	hash_9487126887828725658	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (22, 'John Doe', 25, 8604)	bind_vars_example
conn_2227256543650251698	826	6	2024-11-14 17:48:28	INSERT	FAILURE	192.168.246.173	10.0.137.125	host_74	app_3	user_6	hash_9044346025005400374	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (78, 'John Doe', 25, 6824)	bind_vars_example
conn_16974685412043997967	151	8	2024-11-14 17:48:28	INSERT	FAILURE	192.168.182.40	10.0.208.149	host_3	app_2	user_9	hash_8970424617072911068	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (20, 'John Doe', 41, 6858)	bind_vars_example
conn_8878971873459178399	10	7	2024-11-14 17:48:28	SELECT	FAILURE	192.168.208.4	10.0.96.173	host_37	app_2	user_4	hash_6531277779378976919	tbs_3	id, age, age, salary	SELECT name, salary FROM table_3 WHERE name LIKE 'C%' AND age > 26	bind_vars_example
conn_18133561296100992663	450	5	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.177.20	10.0.204.240	host_31	app_3	user_7	hash_2502167958745637224	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (33, 'John Doe', 39, 6423)	bind_vars_example
conn_1436862807818911572	400	8	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.47.94	10.0.18.210	host_82	app_3	user_6	hash_13717630514266215736	tbs_4	name, age, department	SELECT name, department, age, id FROM table_4 WHERE salary < 8336	bind_vars_example
conn_18048246285296611641	884	6	2024-11-14 17:48:28	SELECT	FAILURE	192.168.219.146	10.0.179.167	host_26	app_3	user_3	hash_8364662576608988646	tbs_1	id	SELECT age, department, age FROM table_1 WHERE age > 33	bind_vars_example
conn_2710450142383134162	472	9	2024-11-14 17:48:28	INSERT	FAILURE	192.168.205.114	10.0.84.75	host_71	app_3	user_4	hash_12883402477544271582	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (87, 'John Doe', 46, 8983)	bind_vars_example
conn_155067790062435540	828	1	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.125.187	10.0.1.183	host_6	app_3	user_8	hash_7976726683479938729	tbs_1	N/A	UPDATE table_3 SET salary = 9760 WHERE name LIKE 'A%' AND age > 31 AND salary < 4405	bind_vars_example
conn_6275332057443477906	213	3	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.220.43	10.0.140.122	host_24	app_3	user_4	hash_15421217851419707799	tbs_1	salary, salary	SELECT age, name FROM table_3 WHERE salary < 6414 AND age > 23 AND name LIKE 'A%'	bind_vars_example
conn_6622543271591391058	109	6	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.36.244	10.0.35.239	host_11	app_3	user_6	hash_4951800429626382002	tbs_1	N/A	DELETE FROM table_4 WHERE age > 37	bind_vars_example
conn_17249689625381184771	280	2	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.181.108	10.0.118.35	host_24	app_2	user_7	hash_13650001844174458397	tbs_3	N/A	DELETE FROM table_1 WHERE name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_881105376195029822	42	7	2024-11-14 17:48:28	INSERT	FAILURE	192.168.168.14	10.0.125.218	host_85	app_1	user_8	hash_7478884963258471868	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (70, 'John Doe', 38, 6457)	bind_vars_example
conn_9412933474549149264	303	10	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.178.240	10.0.19.76	host_48	app_1	user_2	hash_7037244306172558915	tbs_4	N/A	DELETE FROM table_3 WHERE age > 49 AND name LIKE 'C%'	bind_vars_example
conn_14994567998305457427	625	9	2024-11-14 17:48:28	DELETE	FAILURE	192.168.253.122	10.0.210.145	host_53	app_1	user_4	hash_56051746857088270	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 6084 AND age > 46 AND salary < 6084	bind_vars_example
conn_14709600214275568532	152	7	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.163.140	10.0.67.209	host_32	app_4	user_1	hash_2582396613054368598	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'Engineering' AND department = 'Engineering'	bind_vars_example
conn_5832434483014230690	901	7	2024-11-14 17:48:28	SELECT	FAILURE	192.168.45.85	10.0.29.227	host_15	app_1	user_4	hash_472012664089838902	tbs_3	id, department	SELECT department, id FROM table_4 WHERE name LIKE 'B%' AND age > 31 AND age > 31	bind_vars_example
conn_17798880665541876194	451	1	2024-11-14 17:48:28	SELECT	FAILURE	192.168.23.213	10.0.86.215	host_87	app_4	user_7	hash_2241038228271532241	tbs_3	age	SELECT age, age, name FROM table_1 WHERE department = 'Engineering'	bind_vars_example
conn_11792053401748993511	649	8	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.105.226	10.0.58.186	host_32	app_4	user_7	hash_4791301976265770936	tbs_2	id	SELECT salary, salary, department FROM table_1 WHERE department = 'HR' AND name LIKE 'C%' AND age > 40	bind_vars_example
conn_13010003677240901413	933	2	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.138.118	10.0.123.175	host_20	app_2	user_9	hash_15389940635818137958	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (3, 'John Doe', 46, 6797)	bind_vars_example
conn_5624182697830095303	484	10	2024-11-14 17:48:28	SELECT	SUCCESS	192.168.228.42	10.0.56.176	host_5	app_4	user_9	hash_7201359118664951712	tbs_4	name	SELECT id, age, id FROM table_1 WHERE salary < 8204	bind_vars_example
conn_8025073639961273121	577	9	2024-11-14 17:48:28	UPDATE	FAILURE	192.168.96.15	10.0.91.148	host_5	app_2	user_1	hash_8404004811642880519	tbs_4	N/A	UPDATE table_3 SET salary = 4638 WHERE age > 26	bind_vars_example
conn_13173588668028750334	159	6	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.114.103	10.0.237.224	host_11	app_1	user_7	hash_4733430194280335784	tbs_1	N/A	DELETE FROM table_4 WHERE name LIKE 'B%' AND age > 45 AND age > 45	bind_vars_example
conn_7165382042969106951	891	1	2024-11-14 17:48:28	DELETE	FAILURE	192.168.230.165	10.0.226.74	host_22	app_3	user_1	hash_10910443943859293970	tbs_1	N/A	DELETE FROM table_4 WHERE department = 'HR' AND salary < 4503	bind_vars_example
conn_16030663984734121977	278	3	2024-11-14 17:48:28	DELETE	FAILURE	192.168.75.222	10.0.144.16	host_82	app_4	user_1	hash_8263204875678099186	tbs_2	N/A	DELETE FROM table_1 WHERE salary < 8323	bind_vars_example
conn_5846713315624456712	120	6	2024-11-14 17:48:28	DELETE	FAILURE	192.168.129.221	10.0.180.216	host_40	app_4	user_9	hash_3349143711618843463	tbs_3	N/A	DELETE FROM table_4 WHERE salary < 6848 AND age > 21	bind_vars_example
conn_16549481038233670726	277	2	2024-11-14 17:48:28	DELETE	FAILURE	192.168.58.54	10.0.67.89	host_96	app_4	user_9	hash_2184530009399315040	tbs_3	N/A	DELETE FROM table_1 WHERE department = 'Sales'	bind_vars_example
conn_10521993598280729401	832	10	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.103.7	10.0.57.145	host_70	app_2	user_4	hash_15085764970531931288	tbs_1	N/A	DELETE FROM table_3 WHERE name LIKE 'B%'	bind_vars_example
conn_6498606822440771313	244	5	2024-11-14 17:48:28	INSERT	FAILURE	192.168.171.165	10.0.163.155	host_86	app_3	user_5	hash_5480422181334260396	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (48, 'John Doe', 36, 3745)	bind_vars_example
conn_17069829259759078137	574	10	2024-11-14 17:48:28	INSERT	FAILURE	192.168.52.235	10.0.15.118	host_16	app_3	user_3	hash_18246216243941527817	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (74, 'John Doe', 22, 4893)	bind_vars_example
conn_10321302722546395765	921	7	2024-11-14 17:48:28	INSERT	SUCCESS	192.168.37.76	10.0.192.164	host_58	app_4	user_6	hash_4379481684897002343	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (13, 'John Doe', 35, 5361)	bind_vars_example
conn_13025256931313619991	779	7	2024-11-14 17:48:28	UPDATE	SUCCESS	192.168.16.49	10.0.96.129	host_97	app_1	user_2	hash_717986942392027656	tbs_2	N/A	UPDATE table_1 SET salary = 7492 WHERE department = 'HR' AND salary < 7003 AND age > 21	bind_vars_example
conn_8972066169208074290	831	4	2024-11-14 17:48:28	DELETE	SUCCESS	192.168.29.229	10.0.102.157	host_85	app_2	user_9	hash_11494566158218381844	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'HR' AND department = 'HR'	bind_vars_example
conn_6034861303590750963	401	6	2024-11-14 17:48:28	DELETE	FAILURE	192.168.20.14	10.0.178.231	host_63	app_3	user_6	hash_691277479695730493	tbs_2	N/A	DELETE FROM table_1 WHERE salary < 3744 AND salary < 3744 AND name LIKE 'B%'	bind_vars_example
